Time,GPS_Lat,GPS_Long,CarSpeed,pBrakeF,pBrakeR,tWater,tOil,mFuelConsLap,Logger_Lap,aSteering,RPM,Gear,GPS_Speed,VBatt,rPedal,tAir,WSpeed_FL,WSpeed_FR,DistanceLap,DistanceFull,BrakeBalance,pOil,PBX_LP_Fuel_Current,
57.875,13.0044515,79.9812401,172.3,-0.1,-0.3,102.6,118.0,0.641,7,-4.7,5469,5,170.0,14.44,101.6,46.8,170.8,172.3,2173,1927702,-1.0,3.92,12,
57.880,13.0044537,79.9812575,172.3,-0.1,-0.3,102.6,118.0,0.641,7,-4.7,5476,5,171.0,14.44,101.6,46.8,170.8,172.3,2173,1927702,-1.0,3.92,12,
57.885,13.0044537,79.9812575,172.3,-0.1,-0.3,102.6,118.0,0.641,7,-4.7,5483,5,171.0,14.44,101.6,46.8,170.8,172.3,2173,1927702,-1.0,3.92,12,
57.890,13.0044537,79.9812575,172.4,-0.2,-0.1,102.6,118.8,0.642,7,-4.3,5485,5,171.0,14.44,101.6,46.8,170.9,172.4,2175,1927702,-1.0,3.92,12,
57.895,13.0044537,79.9812575,172.4,-0.2,-0.1,102.6,118.8,0.642,7,-4.3,5490,5,171.0,14.44,101.6,46.8,170.8,172.4,2175,1927702,-1.0,3.92,12,
57.900,13.0044537,79.9812575,172.4,-0.2,-0.1,102.6,118.8,0.642,7,-4.3,5492,5,171.0,14.44,101.6,46.8,170.9,172.4,2175,1927702,-1.0,3.92,12,
57.905,13.0044537,79.9812575,172.4,-0.2,-0.1,102.6,118.8,0.642,7,-4.3,5494,5,171.0,14.44,101.6,46.8,170.9,172.4,2175,1927702,-1.0,3.92,12,
57.910,13.0044537,79.9812575,172.5,-0.2,-0.1,102.6,118.8,0.642,7,-2.6,5492,5,171.0,14.43,101.4,46.8,170.9,172.5,2175,1927702,-1.0,3.91,12,
57.915,13.0044537,79.9812575,172.5,-0.2,-0.1,102.6,118.8,0.642,7,-2.6,5497,5,171.0,14.43,101.4,46.8,170.9,172.5,2175,1927702,-1.0,3.91,12,
57.920,13.0044560,79.9812750,172.5,-0.2,-0.1,102.6,118.8,0.642,7,-2.6,5501,5,171.0,14.43,101.4,46.8,171.0,172.5,2175,1927702,-1.0,3.91,12,
57.925,13.0044560,79.9812750,172.5,-0.2,-0.1,102.6,118.8,0.642,7,-2.6,5504,5,171.0,14.43,101.4,46.8,171.0,172.5,2175,1927702,-1.0,3.91,12,
57.930,13.0044560,79.9812750,172.6,-0.2,-0.1,102.6,118.8,0.642,7,-0.8,5504,5,171.0,14.43,101.5,46.8,171.1,172.6,2175,1927702,-1.0,3.91,12,
57.935,13.0044560,79.9812750,172.6,-0.2,-0.1,102.6,118.8,0.642,7,-0.8,5501,5,171.0,14.43,101.5,46.8,171.1,172.6,2175,1927702,-1.0,3.91,12,
57.940,13.0044560,79.9812750,172.6,-0.1,-0.2,102.6,118.4,0.643,7,-0.8,5498,5,171.0,14.43,101.5,46.8,171.2,172.6,2177,1927702,-1.0,3.91,12,
57.945,13.0044560,79.9812750,172.6,-0.1,-0.2,102.6,118.4,0.643,7,-0.8,5501,5,171.0,14.43,101.5,46.8,171.3,172.6,2177,1927702,-1.0,3.91,12,
57.950,13.0044560,79.9812750,172.6,-0.1,-0.2,102.6,118.4,0.643,7,-0.4,5503,5,171.0,14.44,101.5,46.8,171.3,172.6,2177,1927702,-1.0,3.91,12,
57.955,13.0044560,79.9812750,172.7,-0.1,-0.2,102.6,118.4,0.643,7,-0.4,5508,5,171.0,14.44,101.5,46.8,171.4,172.7,2177,1927702,-1.0,3.91,12,
57.960,13.0044585,79.9812925,172.7,-0.1,-0.2,102.6,118.4,0.643,7,-0.4,5511,5,171.0,14.44,101.5,46.8,171.5,172.7,2177,1927702,-1.0,3.91,12,
57.965,13.0044585,79.9812925,172.7,-0.1,-0.2,102.6,118.4,0.643,7,-0.4,5518,5,171.0,14.44,101.5,46.8,171.5,172.7,2177,1927702,-1.0,3.91,12,
57.970,13.0044585,79.9812925,172.7,-0.1,-0.2,102.6,118.4,0.643,7,-0.1,5523,5,171.0,14.44,101.5,46.8,171.6,172.7,2177,1927702,-1.0,3.91,12,
57.975,13.0044585,79.9812925,172.7,-0.1,-0.2,102.6,118.4,0.643,7,-0.1,5521,5,171.0,14.44,101.5,46.8,171.6,172.7,2177,1927702,-1.0,3.91,12,
57.980,13.0044585,79.9812925,172.8,-0.1,-0.2,102.6,118.4,0.643,7,-0.1,5517,5,171.0,14.44,101.5,46.8,171.7,172.8,2177,1927702,-1.0,3.91,12,
57.985,13.0044585,79.9812925,172.8,-0.1,-0.2,102.6,118.4,0.643,7,-0.1,5509,5,171.0,14.44,101.5,46.8,171.8,172.8,2177,1927702,-1.0,3.91,12,
57.990,13.0044585,79.9812925,172.8,-0.1,-0.1,103.2,119.7,0.644,7,-0.5,5507,5,171.0,14.43,101.5,46.8,171.8,172.8,2180,1927712,-1.0,3.91,12,
57.995,13.0044585,79.9812925,172.8,-0.1,-0.1,103.2,119.7,0.644,7,-0.5,5508,5,171.0,14.43,101.5,46.8,171.9,172.8,2180,1927712,-1.0,3.91,12,
58.000,13.0044611,79.9813100,172.8,-0.1,-0.1,103.2,119.7,0.644,7,-0.5,5502,5,172.0,14.43,101.5,46.8,171.9,172.8,2180,1927712,-1.0,3.91,12,
58.005,13.0044611,79.9813100,172.9,-0.1,-0.1,103.2,119.7,0.644,7,-0.5,5506,5,172.0,14.43,101.5,46.8,172.0,172.9,2180,1927712,-1.0,3.91,12,
58.010,13.0044611,79.9813100,172.9,-0.1,-0.1,103.2,119.7,0.644,7,-0.5,5512,5,172.0,14.45,101.5,46.8,172.0,172.9,2180,1927712,-1.0,3.92,12,
58.015,13.0044611,79.9813100,172.8,-0.1,-0.1,103.2,119.7,0.644,7,-0.5,5519,5,172.0,14.45,101.5,46.8,172.0,172.8,2180,1927712,-1.0,3.92,12,
58.020,13.0044611,79.9813100,172.9,-0.1,-0.1,103.2,119.7,0.644,7,-0.5,5522,5,172.0,14.45,101.5,46.8,172.0,172.9,2180,1927712,-1.0,3.92,12,
58.025,13.0044611,79.9813100,172.9,-0.1,-0.1,103.2,119.7,0.644,7,-0.5,5531,5,172.0,14.45,101.5,46.8,172.0,172.9,2180,1927712,-1.0,3.92,12,
58.030,13.0044611,79.9813100,172.9,-0.1,-0.1,103.2,119.7,0.644,7,-0.4,5540,5,172.0,14.45,101.6,46.8,172.1,172.9,2180,1927712,-1.0,3.92,12,
58.035,13.0044611,79.9813100,172.9,-0.1,-0.1,103.2,119.7,0.644,7,-0.4,5543,5,172.0,14.45,101.6,46.8,172.1,172.9,2180,1927712,-1.0,3.92,12,
58.040,13.0044640,79.9813274,172.9,-0.1,-0.1,103.0,119.4,0.645,7,-0.4,5547,5,172.0,14.45,101.6,46.8,172.1,172.9,2182,1927712,-1.0,3.92,12,
58.045,13.0044640,79.9813274,172.9,-0.1,-0.1,103.0,119.4,0.645,7,-0.4,5551,5,172.0,14.45,101.6,46.8,172.2,172.9,2182,1927712,-1.0,3.92,12,
58.050,13.0044640,79.9813274,172.9,-0.1,-0.1,103.0,119.4,0.645,7,-0.9,5547,5,172.0,14.46,101.5,46.8,172.2,172.9,2182,1927712,-1.0,3.92,12,
58.055,13.0044640,79.9813274,173.0,-0.1,-0.1,103.0,119.4,0.645,7,-0.9,5547,5,172.0,14.46,101.5,46.8,172.2,173.0,2182,1927712,-1.0,3.92,12,
58.060,13.0044669,79.9813449,173.0,-0.1,-0.1,103.0,119.4,0.645,7,-0.9,5550,5,172.0,14.46,101.5,46.8,172.3,173.0,2182,1927712,-1.0,3.92,12,
58.065,13.0044669,79.9813449,173.0,-0.1,-0.1,103.0,119.4,0.645,7,-0.9,5550,5,172.0,14.46,101.5,46.8,172.3,173.0,2182,1927712,-1.0,3.92,12,
58.070,13.0044669,79.9813449,173.1,-0.1,-0.1,103.0,119.4,0.645,7,-0.7,5566,5,172.0,14.48,101.5,46.8,172.4,173.1,2182,1927712,-1.0,3.92,12,
58.075,13.0044669,79.9813449,173.1,-0.1,-0.1,103.0,119.4,0.645,7,-0.7,5572,5,172.0,14.48,101.5,46.8,172.4,173.1,2182,1927712,-1.0,3.92,12,
58.080,13.0044669,79.9813449,173.2,-0.1,-0.1,103.0,119.4,0.645,7,-0.7,5571,5,172.0,14.48,101.5,46.8,172.5,173.2,2182,1927712,-1.0,3.92,12,
58.085,13.0044669,79.9813449,173.2,-0.1,-0.1,103.0,119.4,0.645,7,-0.7,5569,5,172.0,14.48,101.5,46.8,172.6,173.2,2182,1927712,-1.0,3.92,12,
58.090,13.0044669,79.9813449,173.3,0.1,0.1,103.1,119.0,0.645,7,-0.4,5559,5,172.0,14.47,101.4,46.8,172.6,173.3,2185,1927712,51.7,3.93,12,
58.095,13.0044669,79.9813449,173.3,0.1,0.1,103.1,119.0,0.645,7,-0.4,5550,5,172.0,14.47,101.4,46.8,172.7,173.3,2185,1927712,51.7,3.93,12,
58.100,13.0044669,79.9813449,173.4,0.1,0.1,103.1,119.0,0.645,7,-0.4,5541,5,172.0,14.47,101.4,46.8,172.7,173.4,2185,1927712,51.7,3.93,12,
58.105,13.0044669,79.9813449,173.4,0.1,0.1,103.1,119.0,0.645,7,-0.4,5530,5,172.0,14.47,101.4,46.8,172.8,173.4,2185,1927712,51.7,3.93,12,
58.110,13.0044669,79.9813449,173.5,0.1,0.1,103.1,119.0,0.645,7,0.3,5524,5,172.0,14.46,101.4,46.8,172.9,173.5,2185,1927712,51.7,3.93,12,
58.115,13.0044669,79.9813449,173.6,0.1,0.1,103.1,119.0,0.645,7,0.3,5522,5,172.0,14.46,101.4,46.8,172.9,173.6,2185,1927712,51.7,3.93,12,
58.120,13.0044700,79.9813623,173.6,0.1,0.1,103.1,119.0,0.645,7,0.3,5517,5,172.0,14.46,101.4,46.8,173.0,173.6,2185,1927712,51.7,3.93,12,
58.125,13.0044700,79.9813623,173.7,0.1,0.1,103.1,119.0,0.645,7,0.3,5516,5,172.0,14.46,101.4,46.8,173.0,173.7,2185,1927712,51.7,3.93,12,
58.130,13.0044700,79.9813623,173.7,0.1,0.1,103.1,119.0,0.645,7,-0.4,5515,5,172.0,14.46,101.6,46.9,173.1,173.7,2185,1927712,51.7,3.93,12,
58.135,13.0044700,79.9813623,173.8,0.1,0.1,103.1,119.0,0.645,7,-0.4,5516,5,172.0,14.46,101.6,46.9,173.1,173.8,2185,1927712,51.7,3.93,12,
58.140,13.0044700,79.9813623,173.8,-0.2,0.0,103.1,119.0,0.646,7,-0.4,5523,5,172.0,14.46,101.6,46.9,173.1,173.8,2187,1927712,-1.0,3.93,12,
58.145,13.0044700,79.9813623,173.9,-0.2,0.0,103.1,119.0,0.646,7,-0.4,5528,5,172.0,14.46,101.6,46.9,173.1,173.9,2187,1927712,-1.0,3.93,12,
58.150,13.0044700,79.9813623,173.9,-0.2,0.0,103.1,119.0,0.646,7,-0.1,5535,5,172.0,14.47,101.5,46.9,173.2,173.9,2187,1927712,-1.0,3.93,12,
58.155,13.0044700,79.9813623,173.9,-0.2,0.0,103.1,119.0,0.646,7,-0.1,5533,5,172.0,14.47,101.5,46.9,173.2,173.9,2187,1927712,-1.0,3.93,12,
58.160,13.0044731,79.9813798,174.0,-0.2,0.0,103.1,119.0,0.646,7,-0.1,5532,5,173.0,14.47,101.5,46.9,173.2,174.0,2187,1927712,-1.0,3.93,12,
58.165,13.0044731,79.9813798,174.0,-0.2,0.0,103.1,119.0,0.646,7,-0.1,5534,5,173.0,14.47,101.5,46.9,173.3,174.0,2187,1927712,-1.0,3.93,12,
58.170,13.0044731,79.9813798,174.0,-0.2,0.0,103.1,119.0,0.646,7,-0.2,5542,5,173.0,14.45,101.5,46.9,173.3,174.0,2187,1927712,-1.0,3.93,12,
58.175,13.0044731,79.9813798,174.1,-0.2,0.0,103.1,119.0,0.646,7,-0.2,5553,5,173.0,14.45,101.5,46.9,173.3,174.1,2187,1927712,-1.0,3.93,12,
58.180,13.0044731,79.9813798,174.1,-0.2,0.0,103.1,119.0,0.646,7,-0.2,5562,5,173.0,14.45,101.5,46.9,173.4,174.1,2187,1927712,-1.0,3.93,12,
58.185,13.0044731,79.9813798,174.1,-0.2,0.0,103.1,119.0,0.646,7,-0.2,5570,5,173.0,14.45,101.5,46.9,173.4,174.1,2187,1927712,-1.0,3.93,12,
58.190,13.0044731,79.9813798,174.1,-0.2,-0.3,102.7,118.8,0.647,7,-0.6,5575,5,173.0,14.44,101.5,46.9,173.5,174.1,2189,1927721,-1.0,3.93,12,
58.195,13.0044731,79.9813798,174.2,-0.2,-0.3,102.7,118.8,0.647,7,-0.6,5568,5,173.0,14.44,101.5,46.9,173.5,174.2,2189,1927721,-1.0,3.93,12,
58.200,13.0044763,79.9813972,174.2,-0.2,-0.3,102.7,118.8,0.647,7,-0.6,5568,5,173.0,14.44,101.5,46.9,173.5,174.2,2189,1927721,-1.0,3.93,12,
58.205,13.0044763,79.9813972,174.2,-0.2,-0.3,102.7,118.8,0.647,7,-0.6,5576,5,173.0,14.44,101.5,46.9,173.6,174.2,2189,1927721,-1.0,3.93,12,
58.210,13.0044763,79.9813972,174.3,-0.2,-0.3,102.7,118.8,0.647,7,-0.0,5579,5,173.0,14.46,101.5,46.9,173.7,174.3,2189,1927721,-1.0,3.93,12,
58.215,13.0044763,79.9813972,174.3,-0.2,-0.3,102.7,118.8,0.647,7,-0.0,5581,5,173.0,14.46,101.5,46.9,173.7,174.3,2189,1927721,-1.0,3.93,12,
58.220,13.0044763,79.9813972,174.4,-0.2,-0.3,102.7,118.8,0.647,7,-0.0,5579,5,173.0,14.46,101.5,46.9,173.7,174.4,2189,1927721,-1.0,3.93,12,
58.225,13.0044763,79.9813972,174.4,-0.2,-0.3,102.7,118.8,0.647,7,-0.0,5577,5,173.0,14.46,101.5,46.9,173.8,174.4,2189,1927721,-1.0,3.93,12,
58.230,13.0044763,79.9813972,174.4,-0.2,-0.3,102.7,118.8,0.647,7,-0.4,5580,5,173.0,14.45,101.5,46.9,173.8,174.4,2189,1927721,-1.0,3.94,12,
58.235,13.0044763,79.9813972,174.5,-0.2,-0.3,102.7,118.8,0.647,7,-0.4,5573,5,173.0,14.45,101.5,46.9,173.9,174.5,2189,1927721,-1.0,3.94,12,
58.240,13.0044797,79.9814148,174.5,0.0,0.0,103.1,118.2,0.648,7,-0.4,5570,5,173.0,14.45,101.5,46.9,174.0,174.5,2192,1927721,-1.0,3.94,12,
58.245,13.0044797,79.9814148,174.6,0.0,0.0,103.1,118.2,0.648,7,-0.4,5570,5,173.0,14.45,101.5,46.9,174.0,174.6,2192,1927721,-1.0,3.94,12,
58.250,13.0044797,79.9814148,174.6,0.0,0.0,103.1,118.2,0.648,7,0.1,5572,5,173.0,14.44,101.5,46.9,174.1,174.6,2192,1927721,-1.0,3.94,12,
58.255,13.0044797,79.9814148,174.6,0.0,0.0,103.1,118.2,0.648,7,0.1,5573,5,173.0,14.44,101.5,46.9,174.1,174.6,2192,1927721,-1.0,3.94,12,
58.260,13.0044797,79.9814148,174.7,0.0,0.0,103.1,118.2,0.648,7,0.1,5572,5,173.0,14.44,101.5,46.9,174.2,174.7,2192,1927721,-1.0,3.94,12,
58.265,13.0044797,79.9814148,174.7,0.0,0.0,103.1,118.2,0.648,7,0.1,5570,5,173.0,14.44,101.5,46.9,174.2,174.7,2192,1927721,-1.0,3.94,12,
58.270,13.0044797,79.9814148,174.7,0.0,0.0,103.1,118.2,0.648,7,-0.2,5575,5,173.0,14.45,101.5,46.9,174.3,174.7,2192,1927721,-1.0,3.94,12,
58.275,13.0044797,79.9814148,174.8,0.0,0.0,103.1,118.2,0.648,7,-0.2,5577,5,173.0,14.45,101.5,46.9,174.3,174.8,2192,1927721,-1.0,3.94,12,
58.280,13.0044832,79.9814324,174.8,0.0,0.0,103.1,118.2,0.648,7,-0.2,5575,5,174.0,14.45,101.5,46.9,174.3,174.8,2192,1927721,-1.0,3.94,12,
58.285,13.0044832,79.9814324,174.9,0.0,0.0,103.1,118.2,0.648,7,-0.2,5579,5,174.0,14.45,101.5,46.9,174.4,174.9,2192,1927721,-1.0,3.94,12,
58.290,13.0044832,79.9814324,174.9,0.2,0.1,102.9,118.2,0.649,7,-0.2,5581,5,174.0,14.46,101.4,46.9,174.4,174.9,2194,1927721,57.7,3.95,12,
58.295,13.0044832,79.9814324,174.9,0.2,0.1,102.9,118.2,0.649,7,-0.2,5583,5,174.0,14.46,101.4,46.9,174.4,174.9,2194,1927721,57.7,3.95,12,
58.300,13.0044832,79.9814324,175.0,0.2,0.1,102.9,118.2,0.649,7,-0.2,5579,5,174.0,14.46,101.4,46.9,174.4,175.0,2194,1927721,57.7,3.95,12,
58.305,13.0044832,79.9814324,175.0,0.2,0.1,102.9,118.2,0.649,7,-0.2,5578,5,174.0,14.46,101.4,46.9,174.5,175.0,2194,1927721,57.7,3.95,12,
58.310,13.0044832,79.9814324,175.1,0.2,0.1,102.9,118.2,0.649,7,-0.0,5576,5,174.0,14.44,101.5,46.9,174.5,175.1,2194,1927721,57.7,3.95,12,
58.315,13.0044832,79.9814324,175.1,0.2,0.1,102.9,118.2,0.649,7,-0.0,5580,5,174.0,14.44,101.5,46.9,174.6,175.1,2194,1927721,57.7,3.95,12,
58.320,13.0044868,79.9814498,175.1,0.2,0.1,102.9,118.2,0.649,7,-0.0,5583,5,174.0,14.44,101.5,46.9,174.6,175.1,2194,1927721,57.7,3.95,12,
58.325,13.0044868,79.9814498,175.2,0.2,0.1,102.9,118.2,0.649,7,-0.0,5587,5,174.0,14.44,101.5,46.9,174.7,175.2,2194,1927721,57.7,3.95,12,
58.330,13.0044868,79.9814498,175.2,0.2,0.1,102.9,118.2,0.649,7,-0.2,5590,5,174.0,14.45,101.5,46.9,174.7,175.2,2194,1927721,57.7,3.96,12,
58.335,13.0044868,79.9814498,175.3,0.2,0.1,102.9,118.2,0.649,7,-0.2,5595,5,174.0,14.45,101.5,46.9,174.8,175.3,2194,1927721,57.7,3.96,12,
58.340,13.0044905,79.9814674,175.3,0.0,0.1,103.0,118.6,0.650,7,-0.2,5589,5,174.0,14.45,101.5,46.9,174.9,175.3,2197,1927721,43.2,3.96,12,
58.345,13.0044905,79.9814674,175.4,0.0,0.1,103.0,118.6,0.650,7,-0.2,5577,5,174.0,14.45,101.5,46.9,174.9,175.4,2197,1927721,43.2,3.96,12,
58.350,13.0044905,79.9814674,175.5,0.0,0.1,103.0,118.6,0.650,7,0.8,5572,5,174.0,14.45,101.6,46.9,175.0,175.5,2197,1927721,43.2,3.96,12,
58.355,13.0044905,79.9814674,175.5,0.0,0.1,103.0,118.6,0.650,7,0.8,5575,5,174.0,14.45,101.6,46.9,175.1,175.5,2197,1927721,43.2,3.96,12,
58.360,13.0044905,79.9814674,175.6,0.0,0.1,103.0,118.6,0.650,7,0.8,5579,5,174.0,14.45,101.6,46.9,175.2,175.6,2197,1927721,43.2,3.96,12,
58.365,13.0044905,79.9814674,175.6,0.0,0.1,103.0,118.6,0.650,7,0.8,5579,5,174.0,14.45,101.6,46.9,175.2,175.6,2197,1927721,43.2,3.96,12,
58.370,13.0044905,79.9814674,175.7,0.0,0.1,103.0,118.6,0.650,7,0.9,5576,5,174.0,14.44,101.4,46.9,175.3,175.7,2197,1927721,43.2,3.96,12,
58.375,13.0044905,79.9814674,175.7,0.0,0.1,103.0,118.6,0.650,7,0.9,5574,5,174.0,14.44,101.4,46.9,175.3,175.7,2197,1927721,43.2,3.96,12,
58.380,13.0044905,79.9814674,175.7,0.0,0.1,103.0,118.6,0.650,7,0.9,5581,5,174.0,14.44,101.4,46.9,175.4,175.7,2197,1927721,43.2,3.96,12,
58.385,13.0044905,79.9814674,175.8,0.0,0.1,103.0,118.6,0.650,7,0.9,5576,5,174.0,14.44,101.4,46.9,175.4,175.8,2197,1927721,43.2,3.96,12,
58.390,13.0044905,79.9814674,175.8,-0.2,-0.1,103.2,117.9,0.651,7,1.4,5579,5,174.0,14.43,101.4,46.9,175.5,175.8,2199,1927731,-1.0,3.97,12,
58.395,13.0044905,79.9814674,175.9,-0.2,-0.1,103.2,117.9,0.651,7,1.4,5578,5,174.0,14.43,101.4,46.9,175.6,175.9,2199,1927731,-1.0,3.97,12,
58.400,13.0044942,79.9814849,175.9,-0.2,-0.1,103.2,117.9,0.651,7,1.4,5583,5,175.0,14.43,101.4,46.9,175.6,175.9,2199,1927731,-1.0,3.97,12,
58.405,13.0044942,79.9814849,176.0,-0.2,-0.1,103.2,117.9,0.651,7,1.4,5582,5,175.0,14.43,101.4,46.9,175.7,176.0,2199,1927731,-1.0,3.97,12,
58.410,13.0044942,79.9814849,176.0,-0.2,-0.1,103.2,117.9,0.651,7,1.5,5575,5,175.0,14.45,101.4,46.9,175.7,176.0,2199,1927731,-1.0,3.97,12,
58.415,13.0044942,79.9814849,176.0,-0.2,-0.1,103.2,117.9,0.651,7,1.5,5578,5,175.0,14.45,101.4,46.9,175.8,176.0,2199,1927731,-1.0,3.97,12,
58.420,13.0044942,79.9814849,176.1,-0.2,-0.1,103.2,117.9,0.651,7,1.5,5580,5,175.0,14.45,101.4,46.9,175.8,176.1,2199,1927731,-1.0,3.97,12,
58.425,13.0044942,79.9814849,176.1,-0.2,-0.1,103.2,117.9,0.651,7,1.5,5582,5,175.0,14.45,101.4,46.9,175.9,176.1,2199,1927731,-1.0,3.97,12,
58.430,13.0044942,79.9814849,176.1,-0.2,-0.1,103.2,117.9,0.651,7,1.4,5588,5,175.0,14.43,101.5,46.9,176.0,176.1,2199,1927731,-1.0,3.97,12,
58.435,13.0044942,79.9814849,176.2,-0.2,-0.1,103.2,117.9,0.651,7,1.4,5590,5,175.0,14.43,101.5,46.9,176.0,176.2,2199,1927731,-1.0,3.97,12,
58.440,13.0044981,79.9815025,176.2,0.1,0.1,103.1,118.9,0.652,7,1.4,5594,5,175.0,14.43,101.5,46.9,176.0,176.2,2202,1927731,66.2,3.97,12,
58.445,13.0044981,79.9815025,176.2,0.1,0.1,103.1,118.9,0.652,7,1.4,5592,5,175.0,14.43,101.5,46.9,176.1,176.2,2202,1927731,66.2,3.97,12,
58.450,13.0044981,79.9815025,176.2,0.1,0.1,103.1,118.9,0.652,7,1.3,5588,5,175.0,14.43,101.5,46.9,176.1,176.2,2202,1927731,66.2,3.97,12,
58.455,13.0044981,79.9815025,176.2,0.1,0.1,103.1,118.9,0.652,7,1.3,5589,5,175.0,14.43,101.5,46.9,176.2,176.2,2202,1927731,66.2,3.97,12,
58.460,13.0045021,79.9815200,176.3,0.1,0.1,103.1,118.9,0.652,7,1.3,5593,5,175.0,14.43,101.5,46.9,176.2,176.3,2202,1927731,66.2,3.97,12,
58.465,13.0045021,79.9815200,176.3,0.1,0.1,103.1,118.9,0.652,7,1.3,5597,5,175.0,14.43,101.5,46.9,176.2,176.3,2202,1927731,66.2,3.97,12,
58.470,13.0045021,79.9815200,176.3,0.1,0.1,103.1,118.9,0.652,7,1.4,5603,5,175.0,14.44,101.6,46.9,176.3,176.3,2202,1927731,66.2,3.97,12,
58.475,13.0045021,79.9815200,176.3,0.1,0.1,103.1,118.9,0.652,7,1.4,5602,5,175.0,14.44,101.6,46.9,176.3,176.3,2202,1927731,66.2,3.97,12,
58.480,13.0045021,79.9815200,176.4,0.1,0.1,103.1,118.9,0.652,7,1.4,5605,5,175.0,14.44,101.6,46.9,176.4,176.3,2202,1927731,66.2,3.97,12,
58.485,13.0045021,79.9815200,176.4,0.1,0.1,103.1,118.9,0.652,7,1.4,5611,5,175.0,14.44,101.6,46.9,176.4,176.3,2202,1927731,66.2,3.97,12,
58.490,13.0045021,79.9815200,176.4,-0.2,0.0,103.1,119.5,0.652,7,1.1,5608,5,175.0,14.44,101.6,46.9,176.4,176.4,2204,1927731,-1.0,3.98,12,
58.495,13.0045021,79.9815200,176.4,-0.2,0.0,103.1,119.5,0.652,7,1.1,5596,5,175.0,14.44,101.6,46.9,176.4,176.4,2204,1927731,-1.0,3.98,12,
58.500,13.0045021,79.9815200,176.4,-0.2,0.0,103.1,119.5,0.652,7,1.1,5607,5,175.0,14.44,101.6,46.9,176.4,176.4,2204,1927731,-1.0,3.98,12,
58.505,13.0045021,79.9815200,176.5,-0.2,0.0,103.1,119.5,0.652,7,1.1,5609,5,175.0,14.44,101.6,46.9,176.5,176.4,2204,1927731,-1.0,3.98,12,
58.510,13.0045021,79.9815200,176.5,-0.2,0.0,103.1,119.5,0.652,7,1.2,5613,5,175.0,14.45,101.5,46.9,176.5,176.4,2204,1927731,-1.0,3.98,12,
58.515,13.0045021,79.9815200,176.5,-0.2,0.0,103.1,119.5,0.652,7,1.2,5615,5,175.0,14.45,101.5,46.9,176.5,176.4,2204,1927731,-1.0,3.98,12,
58.520,13.0045061,79.9815377,176.5,-0.2,0.0,103.1,119.5,0.652,7,1.2,5621,5,176.0,14.45,101.5,46.9,176.5,176.4,2204,1927731,-1.0,3.98,12,
58.525,13.0045061,79.9815377,176.5,-0.2,0.0,103.1,119.5,0.652,7,1.2,5623,5,176.0,14.45,101.5,46.9,176.5,176.4,2204,1927731,-1.0,3.98,12,
58.530,13.0045061,79.9815377,176.5,-0.2,0.0,103.1,119.5,0.652,7,1.3,5632,5,176.0,14.43,101.5,46.9,176.5,176.4,2204,1927731,-1.0,3.98,12,
58.535,13.0045061,79.9815377,176.5,-0.2,0.0,103.1,119.5,0.652,7,1.3,5637,5,176.0,14.43,101.5,46.9,176.5,176.4,2204,1927731,-1.0,3.98,12,
58.540,13.0045061,79.9815377,176.5,0.0,-0.1,103.5,118.7,0.653,7,1.3,5648,5,176.0,14.43,101.5,46.9,176.5,176.4,2206,1927731,-1.0,3.98,12,
58.545,13.0045061,79.9815377,176.5,0.0,-0.1,103.5,118.7,0.653,7,1.3,5655,5,176.0,14.43,101.5,46.9,176.5,176.4,2206,1927731,-1.0,3.98,12,
58.550,13.0045061,79.9815377,176.5,0.0,-0.1,103.5,118.7,0.653,7,1.5,5662,5,176.0,14.43,101.6,46.9,176.5,176.4,2206,1927731,-1.0,3.99,12,
58.555,13.0045061,79.9815377,176.5,0.0,-0.1,103.5,118.7,0.653,7,1.5,5662,5,176.0,14.43,101.6,46.9,176.5,176.4,2206,1927731,-1.0,3.99,12,
58.560,13.0045102,79.9815552,176.5,0.0,-0.1,103.5,118.7,0.653,7,1.5,5663,5,176.0,14.43,101.6,46.9,176.5,176.4,2206,1927731,-1.0,3.99,12,
58.565,13.0045102,79.9815552,176.5,0.0,-0.1,103.5,118.7,0.653,7,1.5,5673,5,176.0,14.43,101.6,46.9,176.5,176.4,2206,1927731,-1.0,3.99,12,
58.570,13.0045102,79.9815552,176.5,0.0,-0.1,103.5,118.7,0.653,7,1.1,5689,5,176.0,14.45,101.6,47.0,176.5,176.5,2206,1927731,-1.0,3.99,12,
58.575,13.0045102,79.9815552,176.5,0.0,-0.1,103.5,118.7,0.653,7,1.1,5695,5,176.0,14.45,101.6,47.0,176.5,176.5,2206,1927731,-1.0,3.99,12,
58.580,13.0045145,79.9815729,176.5,0.0,-0.1,103.5,118.7,0.653,7,1.1,5699,5,176.0,14.45,101.6,47.0,176.5,176.5,2206,1927731,-1.0,3.99,12,
58.585,13.0045145,79.9815729,176.5,0.0,-0.1,103.5,118.7,0.653,7,1.1,5708,5,176.0,14.45,101.6,47.0,176.5,176.5,2206,1927731,-1.0,3.99,12,
58.590,13.0045145,79.9815729,176.6,-0.1,0.0,103.0,118.7,0.654,7,1.5,5716,5,176.0,14.46,101.6,47.0,176.5,176.6,2209,1927741,-1.0,4.00,12,
58.595,13.0045145,79.9815729,176.6,-0.1,0.0,103.0,118.7,0.654,7,1.5,5728,5,176.0,14.46,101.6,47.0,176.6,176.6,2209,1927741,-1.0,4.00,12,
