Time;GPS_Lat;GPS_Long;CarSpeed;pBrakeF;pBrakeR;tWater;tOil;mFuelConsLap;Logger_Lap;aSteering;RPM;Gear;GPS_Speed;VBatt;rPedal;tAir;WSpeed_FL;WSpeed_FR;DistanceLap;DistanceFull;BrakeBalance;pOil;
18.800;13,0009459;79,9866937;99,9;6,3;4,0;94,6;108,6;0,148;1;-24,0;4215;3;99,0;14,58;-0,1;40,7;94,5;99,9;696;364182;60,8;4,34;
18.805;13,0009459;79,9866937;99,9;6,3;4,0;94,6;108,6;0,148;1;-24,0;4214;3;99,0;14,58;-0,1;40,7;94,5;99,9;696;364182;60,8;4,34;
18.810;13,0009459;79,9866937;99,8;6,3;4,0;94,6;108,6;0,148;1;-24,0;4212;3;99,0;14,58;-0,1;40,7;94,5;99,8;696;364182;60,8;4,34;
18.815;13,0009459;79,9866937;99,7;6,3;4,0;94,6;108,6;0,148;1;-24,0;4211;3;99,0;14,58;-0,1;40,7;94,4;99,7;696;364182;60,8;4,34;
18.820;13,0009526;79,9867013;99,7;6,3;4,0;94,6;108,6;0,148;1;-23,9;4208;3;98,0;14,58;-0,1;40,7;94,4;99,7;696;364182;60,8;4,35;
18.825;13,0009526;79,9867013;99,6;6,3;4,0;94,6;108,6;0,148;1;-23,9;4206;3;98,0;14,58;-0,1;40,7;94,3;99,6;696;364182;60,8;4,35;
18.830;13,0009526;79,9867013;99,5;5,8;4,0;94,9;108,5;0,148;1;-23,9;4205;3;98,0;14,58;-0,1;40,7;94,2;99,5;697;364182;59,5;4,35;
18.835;13,0009526;79,9867013;99,5;5,8;4,0;94,9;108,5;0,148;1;-23,9;4203;3;98,0;14,58;-0,1;40,7;94,1;99,5;697;364182;59,5;4,35;
18.840;13,0009526;79,9867013;99,4;5,8;4,0;94,9;108,5;0,148;1;-23,5;4201;3;98,0;14,59;-0,1;40,8;94,1;99,4;697;364182;59,5;4,36;
18.845;13,0009526;79,9867013;99,3;5,8;4,0;94,9;108,5;0,148;1;-23,5;4199;3;98,0;14,59;-0,1;40,8;94,0;99,3;697;364182;59,5;4,36;
18.850;13,0009526;79,9867013;99,3;5,8;4,0;94,9;108,5;0,148;1;-23,5;4195;3;98,0;14,59;-0,1;40,8;93,9;99,3;697;364182;59,5;4,36;
18.855;13,0009526;79,9867013;99,3;5,8;4,0;94,9;108,5;0,148;1;-23,5;4193;3;98,0;14,59;-0,1;40,8;93,8;99,3;697;364182;59,5;4,36;
18.860;13,0009593;79,9867086;99,2;5,8;4,0;94,9;108,5;0,148;1;-21,7;4191;3;97,0;14,57;-0,1;40,8;93,8;99,2;697;364182;59,5;4,35;
18.865;13,0009593;79,9867086;99,1;5,8;4,0;94,9;108,5;0,148;1;-21,7;4187;3;97,0;14,57;-0,1;40,8;93,7;99,1;697;364182;59,5;4,35;
18.870;13,0009593;79,9867086;99,1;5,8;4,0;94,9;108,5;0,148;1;-21,7;4184;3;97,0;14,57;-0,1;40,8;93,7;99,1;697;364182;59,5;4,35;
18.875;13,0009593;79,9867086;99,0;5,8;4,0;94,9;108,5;0,148;1;-21,7;4181;3;97,0;14,57;-0,1;40,8;93,6;99,0;697;364182;59,5;4,35;
18.880;13,0009593;79,9867086;98,9;5,6;3,7;95,2;108,7;0,148;1;-19,9;4177;3;97,0;14,58;-0,1;40,8;93,6;98,9;698;364182;60,2;4,33;
18.885;13,0009593;79,9867086;98,9;5,6;3,7;95,2;108,7;0,148;1;-19,9;4175;3;97,0;14,58;-0,1;40,8;93,5;98,9;698;364182;60,2;4,33;
18.890;13,0009593;79,9867086;98,8;5,6;3,7;95,2;108,7;0,148;1;-19,9;4172;3;97,0;14,58;-0,1;40,8;93,5;98,8;698;364182;60,2;4,33;
18.895;13,0009593;79,9867086;98,8;5,6;3,7;95,2;108,7;0,148;1;-19,9;4170;3;97,0;14,58;-0,1;40,8;93,5;98,8;698;364182;60,2;4,33;
